URL,Title,Price,Pictures,Category,OLX category,OLX category URL,Description
https://partner.ue.ba/product.php?item=28830,AMD Ryzen 5 3600 Tray,"362,00 KM",https://www.ue.ba/img/product/28830-AMD-Ryzen-5-3600-Tray-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<table><tbody><tr><td>Base Clock</td><td>3.6GHz</td></tr><tr><td>Max Boost Clock</td><td>Up to 4.2GHz</td></tr><tr><td>Total L1 Cache</td><td>384 KB</td></tr><tr><td>Total L2 Cache</td><td>3 MB</td></tr><tr><td>Total L3 Cache</td><td>32 MB</td></tr><tr><td>Unlocked</td><td>Yes</td></tr><tr><td>CMOS</td><td>TSMC 7nm FinFET</td></tr><tr><td>Socket</td><td>AM4</td></tr><tr><td>PCI Express Version</td><td>PCIe 4.0 x16</td></tr><tr><td>Thermal Solution (PIB)</td><td>Wraith Stealth</td></tr><tr><td>Thermal Solution (MPK)</td><td>Wraith Spire</td></tr><tr><td>Default TDP / TDP</td><td>65W</td></tr><tr><td>Max Temps</td><td>95C</td></tr></tbody></table><div><br></div>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=27765,AMD Ryzen 5 3600X Tray,"432,00 KM",https://www.ue.ba/img/product/27765-AMD-Ryzen-5-3600X-Tray-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=28705,AMD Ryzen 5 5600X AM4 BOX,"658,00 KM",https://www.ue.ba/img/product/AMD-Ryzen-5-5600X-AM4-BOX-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=29021,AMD Ryzen 7 3700X Tray,"567,00 KM",Prazno polje,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<p>Model<span style=""white-space:pre"">	</span>100-100000071BOX</p><p>Kategorija procesora<span style=""white-space:pre"">	</span>Desktop CPU</p><p>Procesorsko podnožje (Socket)<span style=""white-space:pre"">	</span>AMD Socket AM4</p><p>Serija<span style=""white-space:pre"">	</span>Ryzen 7</p><p>Broj procesora (Model)<span style=""white-space:pre"">	</span>3700X</p><p>Osnovna frekvencija procesora<span style=""white-space:pre"">	</span>3600 MHz</p><p>Turbo frekvencija procesora<span style=""white-space:pre"">	</span>4400 MHz</p><p>Broj jezgara<span style=""white-space:pre"">	</span>8x CPU cores / 16x threads</p><p>Veličina Level 1 keša<span style=""white-space:pre"">	</span>8 x 32 KB 8-way set associative instruction caches</p><p>8 x 32 KB 8-way set associative data caches</p><p>Veličina Level 2 keša<span style=""white-space:pre"">	</span>8 x 512 KB 8-way set associative unified caches</p><p>Veličina Level 3 keša<span style=""white-space:pre"">	</span>32 MB 16-way set associative shared cache</p><p>Mikroarhitektura<span style=""white-space:pre"">	</span>Zen 2</p><p>Set instrukcija<span style=""white-space:pre"">	</span>64 bit</p><p>Proizvodni proces<span style=""white-space:pre"">	</span>7 nm</p><p>Integrisana grafika<span style=""white-space:pre"">	</span>Nema integrisane grafike</p>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=28594,AMD Ryzen 7 5800X BOX,"966,00 KM",https://www.ue.ba/img/product/28594-AMD-Ryzen-7-5800X-BOX-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=27217,AMD Ryzen 9 WOF 3950X (NIJE NA STANJU),"1.467,00 KM",https://www.ue.ba/img/product/27217-AMD-Ryzen-9-WOF-3950X-3.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<table><tbody><tr><td>Model</td><td>100-100000051WOF</td></tr><tr><td>Kategorija procesora</td><td>Desktop CPU</td></tr><tr><td>Procesorsko podnožje (Socket)</td><td>AMD Socket AM4</td></tr><tr><td>Serija</td><td>Ryzen 9</td></tr><tr><td>Broj procesora (Model)</td><td>3950X</td></tr><tr><td>Osnovna frekvencija procesora</td><td>3500 MHz</td></tr><tr><td>Turbo frekvencija procesora</td><td>4700 MHz</td></tr><tr><td>Broj jezgara</td><td>16x CPU cores / 32x threads</td></tr><tr><td>Veličina Level 1 keša</td><td>16 x 32 KB 8-way set associative instruction caches<br>16 x 32 KB 8-way set associative data caches</td></tr><tr><td>Veličina Level 2 keša</td><td>16 x 512 KB 8-way set associative unified caches</td></tr><tr><td>Veličina Level 3 keša</td><td>64 MB 16-way set associative shared cache</td></tr><tr><td>Mikroarhitektura</td><td>Zen 2</td></tr><tr><td>Set instrukcija</td><td>64 bit</td></tr><tr><td>Proizvodni proces</td><td>7 nm</td></tr><tr><td>Integrisana grafika</td><td>Nema integrisane grafike</td></tr></tbody></table><!--end-->										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=27347,AMD Ryzen Threadripper 3960X Box (NIJE NA STANJU),"2.717,00 KM",https://www.ue.ba/img/product/27347-AMD-Ryzen-Threadripper-3960X-no-fan-Box-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<b>Specifications</b><b><br></b><br> of CPU Cores: 24<br> of Threads: 48<br>Base Clock: 3.8GHz<br>Max Boost Clock : Up to 4.5GHz<br>Total L1 Cache; 1.5MB<br>Total L2 Cache; 12MB<br>Total L3 Cache: 128MB<br>Unlocked : Yes<br>CMOS: TSMC 7nm FinFET<br>Package: sTRX4<br>PCI Express Version: PCIe 4.0<br>Thermal Solution (PIB): Not included<br>Default TDP / TDP: 280W<br>Max Temps: 95C<br>OS Support: Windows 10 - 64-Bit Edition<br>RHEL x86 64-Bit<br>Ubuntu x86 64-Bit<br>Operating System (OS) support will vary by manufacturer.<br><br><b>System Memory</b><b><br></b><br>System Memory Specification: 3200MHz<br>System Memory Type: DDR4<br>Memory Channels: 4<br><b><br></b><b>Key Features</b><br><br>Supported Technologies: Zen Core Architecture<br>AMD Ryzen Master Utility<br><!--end--><!--end-->										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=27346,AMD Ryzen Threadripper WOF 3970X (NIJE NA STANJU),"3.769,00 KM",https://www.ue.ba/img/product/27346-AMD-sTRX4-Ryzen-Threadripper-WOF-3970X-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<b>Specifications</b>
<br><br> of CPU Cores: 32<br> of Threads: 64<br>Base Clock: 3.7GHz<br>Max Boost Clock : Up to 4.5GHz<br>Total L1 Cache. 2MB<br>Total L2 Cache: 16MB<br>Total L3 Cache: 128MB<br>Unlocked : Yes<br>CMOS: TSMC 7nm FinFET<br>Package: sTRX4<br>PCI Express Version: PCIe 4.0<br>Thermal Solution (PIB): Not included<br>Default TDP / TDP. 280W<br>Max Temps: 95C<br>OS Support: Windows 10 - 64-Bit Edition<br>RHEL x86 64-Bit<br>Ubuntu x86 64-Bit<br>Operating System (OS) support will vary by manufacturer.<br><br><b>System Memory</b><br><br>System Memory Specification: 3200MHz<br>System Memory Type: DDR4<br>Memory Channels: 4<br><br><b>Key Features</b><b><br></b><br>Supported Technologies: Zen Core Architecture<br>AMD Ryzen Master Utility<br><!--end--><!--end-->										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=27345,AMD Ryzen Threadripper WOF 3990X Box (NIJE NA STANJU),"7.299,00 KM",https://www.ue.ba/img/product/27345-AMD-Ryzen-Threadripper-Box-WOF-3990X-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<b>Specifications</b><b><br></b><b><br></b><br>of CPU Cores: 64 <br>of Threads: 128<br>Base Clock: 2.9GHz<br>Max Boost Clock : Up to 4.3GHz<br>Total L1 Cache: 4MB<br>Total L2 Cache: 32MB<br>Total L3 Cache: 256MB<br>Unlocked : Yes<br>CMOS: TSMC 7nm FinFET;<br> Package: sTRX4;<br> PCI Express Version: PCIe 4.0;<br> Default TDP / TDP: 280W;<br> Max Temps: 95C<br>OS Support: Windows 10 - 64-Bit Edition; RHEL x86 64-Bit: Operating System (OS) support will vary by manufacturer.<br><br><b>System Memory</b><b><br></b><b><br></b><br>System Memory Specification: 3200MHz<br>System Memory Type: DDR4<br>Memory Channels: 4<br><br><b>Key Features</b><b><br></b><b><br></b><br>Supported Technologies: Zen Core Architecture,<br> AMD Ryzen Master Utility<br><br><!--end--><!--end--><!--end-->										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=28310,Intel Core i3 10100F 3.6GHz BOX,"246,20 KM",https://www.ue.ba/img/product/28310-Intel-Core-i3-10100F-36GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=28933,Intel Core i3 10100F 3.6GHz Tray,"232,00 KM",https://www.ue.ba/img/product/28933-Intel-Core-i3-10100F-36GHz-Tray-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=19761,Intel Core i3 7100 3.9GHz TRAY,"181,00 KM",https://www.ue.ba/img/product/19761-Intel-Core-i3-7100-39GHz-TRAY-2.jpg,Komponente - Procesori,Desktop Računari,https://www.olx.ba/objava/brzaobjava/38,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<table><tbody><tr><td>Processor Type</td><td>Intel Core i3 7100 (7th Gen)</td></tr><tr><td>Number of Cores</td><td>Dual-Core / 4 threads</td></tr><tr><td>Cache</td><td>3 MB</td></tr><tr><td>Integrated Graphics</td><td>Intel HD Graphics 630</td></tr><tr><td>Compatible Processor Socket</td><td>LGA1151 Socket</td></tr><tr><td>Processor Qty</td><td>1</td></tr><tr><td>Clock Speed</td><td>3.9 GHz</td></tr><tr><td>Manufacturing Process</td><td>14 nm</td></tr></tbody></table>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=27469,Intel Core i5 10400 2.90 GHz Box,"351,00 KM",https://www.ue.ba/img/product/27469-Intel-Core-i5-10400-290-GHz-Box-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<dl><dt><a>CPU Socket Type</a></dt><dd>LGA 1200</dd></dl><dl><dt><dl><dt><a>Core Name</a></dt><dd>Comet Lake</dd></dl><dl><dt><a>Cores</a></dt><dd>6-Core</dd></dl><dl><dt><a>Threads</a></dt><dd>12</dd></dl><dl><dt><a>Operating Frequency</a></dt><dd>2.9 GHz</dd></dl><dl><dt><a>Max Turbo Frequency</a></dt><dd>4.30 GHz</dd></dl><dl><dt>Bus Speed</dt><dd>8 GT/s</dd></dl><dl><dt><a>L3 Cache</a></dt><dd>12MB</dd></dl><dl><dt><a>Manufacturing Tech</a></dt><dd>14nm</dd></dl><dl><dt><a>64-Bit Support</a></dt><dd>Yes</dd></dl><dl><dt><a>Hyper-Threading Support</a></dt><dd>Yes</dd></dl><dl><dt>Memory Types</dt><dd>DDR4 2666</dd></dl><dl><dt>Memory Channel</dt><dd>2</dd></dl><dl><dt><a>Virtualization Technology Support</a></dt><dd>Yes</dd></dl><dl><dt>Integrated Graphics</dt><dd>Intel UHD Graphics 630</dd></dl></dt></dl><!--end-->										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=28330,Intel Core i5 10400F 2.90GHz Box,"316,00 KM",https://www.ue.ba/img/product/Intel-Core-i5-10400F-Processor-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<section><div><div><h2>Essentials</h2></div><ul><li>Product Collection: <a>10th Generation Intel Core i5 Processors</a><br></li><li>Code Name: <a>Products formerly Comet Lake</a><br></li><li>Vertical Segment: Desktop<br></li><li><a>Processor Number: </a>i5-10400F<br></li><li>Status: Launched<br></li><li><a>Launch Date: </a>Q2 20<br></li><li><a>Lithography: </a>14 nm<br></li><li><a>Use Conditions: </a>PC/Client/Tablet<br></li><li><br></li></ul></div></section><section><div><div><h2>CPU Specifications</h2></div><ul><li><a># of Cores: </a>6<br></li><li><a># of Threads: </a>12<br></li><li><a>Processor Base Frequency: </a>2.90 GHz<br></li><li><a>Max Turbo Frequency: </a>4.30 GHz<br></li><li><a>Cache: </a>12 MB Intel Smart Cache<br></li><li><a>Bus Speed: </a>8 GT/s<br></li><li><a>Intel Turbo Boost Technology 2.0 Frequency: </a>4.30 GHz<br></li><li><a>TDP: </a>65 W<br></li></ul></div></section><section><div><div><h2>Supplemental Information</h2></div><ul><li><a>Embedded Options Available: </a>No<br></li><li><br><br></li></ul></div></section><section><div><div><h2>Memory Specifications</h2></div><ul><li><a>Max Memory Size (dependent on memory type): </a>128 GB<br></li><li><a>Memory Types: </a>DDR4-2666<br></li><li><a>Max # of Memory Channels: </a>2<br></li><li><a>Max Memory Bandwidth: </a>41.6 GB/s<br></li><li><a>ECC Memory Supported: </a>No<br></li></ul></div></section><section><div><div><h2>Expansion Options</h2></div><ul><li>Scalability: 1S Only<br></li><li><a>PCI Express Revision: </a>3.0<br></li><li><a>PCI Express Configurations: </a>Up to 1x16, 2x8, 1x8+2x4<br></li><li><a>Max # of PCI Express Lanes: </a>16<br></li></ul></div></section><section><div><div><h2>Package Specifications</h2></div><ul><li><a>Sockets Supported: </a>FCLGA1200<br></li><li>Max CPU Configuration: 1<br></li><li><a>Thermal Solution Specification: </a>PCG 2015C<br></li><li><a>JUNCTION: </a>100°C<br></li><li>Package Size: 37.5mm x 37.5mm<br></li></ul></div></section><section><div><div><h2>Advanced Technologies</h2></div><ul><li><a>Intel Optane Memory Supported: </a>Yes<br></li><li><a>Intel Thermal Velocity Boost: </a>No<br></li><li><a>Intel Turbo Boost Max Technology 3.0: </a>No<br></li><li><a>Intel Turbo Boost Technology: </a>2.0<br></li><li><a>Intel vPro Platform Eligibility: </a>No<br></li><li><a>Intel Hyper-Threading Technology:  </a>Yes<br></li><li><a>Intel Virtualization Technology (VT-x):  </a>Yes<br></li><li><a>Intel Virtualization Technology for Directed I/O (VT-d):  </a>Yes<br></li><li><a>Intel VT-x with Extended Page Tables (EPT):  </a>Yes<br></li><li><a>Intel Transactional Synchronization Extensions: </a>No<br></li><li><a>Intel 64: </a>Yes<br></li><li><a>Instruction Set: </a>64-bit<br></li><li><a>Instruction Set Extensions: </a>Intel SSE4.1, Intel SSE4.2, Intel AVX2<br></li><li><a>Idle States: </a>Yes<br></li><li><a>Enhanced Intel SpeedStep Technology: </a>Yes<br></li><li><a>Thermal Monitoring Technologies: </a>Yes<br></li><li><a>Intel Identity Protection Technology:  </a>Yes<br></li><li><a>Intel Stable Image Platform Program (SIPP): </a>No<br></li></ul></div></section><section><div><div><h2>Security & Reliability</h2></div><ul><li><a>Intel AES New Instructions: </a>Yes<br></li><li><a>Secure Key: </a>Yes<br></li><li><a>Intel Software Guard Extensions (Intel SGX): </a>Yes with Intel ME<br></li><li>Intel OS Guard: Yes<br></li><li><a>Intel Trusted Execution Technology:  </a>No<br></li><li><a>Execute Disable Bit: </a>Yes<br></li><li><a>Intel Boot Guard: </a>Yes</li><li><div><br></div></li></ul></div></section>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=28841,Intel Core i5 10600KF 4.1GHz,"441,00 KM",https://www.ue.ba/img/product/28841-Intel-Core-i5-10600KF-41GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=29069,Intel Core i5 11400F 2.6GHz,"392,10 KM",https://www.ue.ba/img/product/29069-Intel-Core-i5-11400F-26GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=29089,Intel Core i5 11500 2.7GHz (NIJE NA STANJU),"450,00 KM",https://www.ue.ba/img/product/29089-Intel-Core-i5-11500-27GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=28296,Intel Core i7 10700F 2.9GHz BOX,"548,00 KM",https://www.ue.ba/img/product/28296-Intel-Core-i7-10700F-29GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<section><div><div><h2>CPU Specifications</h2></div><ul><li><a># of Cores: </a>8<br></li><li><a># of Threads: </a>16<br></li><li><a>Processor Base Frequency: </a>2.90 GHz<br></li><li><a>Max Turbo Frequency: </a>4.80 GHz<br></li><li><a>Cache: </a>16 MB Intel® Smart Cache<br></li><li><a>Bus Speed: </a>8 GT/s<br></li><li><a>Intel® Turbo Boost Max Technology 3.0 Frequency <small>‡: </small></a>4.80 GHz<br></li><li><a>Intel® Turbo Boost Technology 2.0 Frequency<small>‡: </small></a>4.70 GHz<br></li><li><a>TDP: </a>65 W</li></ul></div></section><section><div><div><h2>Memory Specifications</h2></div><ul><li><a>Max Memory Size (dependent on memory type): </a>128 GB<br></li><li><a>Memory Types: </a>DDR4-2933<br></li><li><a>Max # of Memory Channels: </a>2<br></li><li><a>Max Memory Bandwidth: </a>45.8 GB/s<br></li><li><a>ECC Memory Supported <small>‡: </small></a>No</li></ul></div></section><section><div><div><h2>Expansion Options</h2></div><ul><li>Scalability: 1S Only<br></li><li><a>PCI Express Revision: </a>3.0<br></li><li><a>PCI Express Configurations <small>‡: </small></a>Up to 1x16, 2x8, 1x8+2x4<br></li><li><a>Max # of PCI Express Lanes: </a>16<br></li></ul></div></section><section><div><div><h2>Package Specifications</h2></div><ul><li><a>Sockets Supported: </a>FCLGA1200<br></li><li>Max CPU Configuration: 1<br></li><li><a>Thermal Solution Specification: </a>PCG 2015C<br></li><li><a>TJUNCTION: </a>100°C<br></li><li>Package Size: 37.5mm x 37.5mm<br></li></ul></div></section><section><div><div><h2>Advanced Technologies</h2></div><ul><li><a>Intel® Optane™ Memory Supported <small>‡: </small></a>Yes<br></li><li><a>Intel® Thermal Velocity Boost: </a>No<br></li><li><a>Intel® Turbo Boost Max Technology 3.0 <small>‡: </small></a>Yes<br></li><li><a>Intel® Turbo Boost Technology <small>‡: </small></a>2.0<br></li><li><a>Intel vPro® Platform Eligibility <small>‡: </small></a>No<br></li><li><a>Intel® Hyper-Threading Technology <small>‡: </small></a>Yes<br></li><li><a>Intel® Virtualization Technology (VT-x) <small>‡: </small></a>Yes<br></li><li><a>Intel® Virtualization Technology for Directed I/O (VT-d) <small>‡: </small></a>Yes<br></li><li><a>Intel® VT-x with Extended Page Tables (EPT) <small>‡: </small></a>Yes<br></li><li><a>Intel® Transactional Synchronization Extensions: </a>No<br></li><li><a>Intel® 64 <small>‡: </small></a>Yes<br></li><li><a>Instruction Set: </a>64-bit<br></li><li><a>Instruction Set Extensions: </a>Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2<br></li><li><a>Idle States: </a>Yes<br></li><li><a>Enhanced Intel SpeedStep® Technology: </a>Yes<br></li><li><a>Thermal Monitoring Technologies: </a>Yes<br></li><li><a>Intel® Identity Protection Technology <small>‡: </small></a>Yes<br></li><li><a>Intel® Stable Image Platform Program (SIPP): </a>No<br></li></ul></div></section><section><div><div><h2>Security & Reliability</h2></div><ul><li><a>Intel® AES New Instructions: </a>Yes<br></li><li><a>Secure Key: </a>Yes<br></li><li><a>Intel® Software Guard Extensions (Intel® SGX): </a>Yes with Intel® ME<br></li><li>Intel® OS Guard: Yes<br></li><li><a>Intel® Trusted Execution Technology <small>‡: </small></a>No<br></li><li><a>Execute Disable Bit <small>‡: </small></a>Yes<br></li><li><a>Intel® Boot Guard: </a>Yes</li></ul></div></section>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=28538,Intel Core i7 10700KF 3.8GHz (NIJE NA STANJU),"624,00 KM",https://www.ue.ba/img/product/28538-Intel-Core-i7-10700KF-38GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=29025,Intel Core i7 11700K 3.6GHz,"886,85 KM",https://www.ue.ba/img/product/29025-Intel-Core-i7-11700K-36GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=29024,Intel Core i7 11700KF 3.6GHz,"839,00 KM",https://www.ue.ba/img/product/29024-Intel-Core-i7-11700KF-36GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=28521,Intel Core i9 10900KF 3.6GHz Box,"1.039,00 KM",https://www.ue.ba/img/product/28521-Intel-Core-i9-10900KF-36GHz-Box-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<table><tbody><tr><th><font>CPU Interface:</font></th><td><font>FCLGA1200</font></td></tr><tr><th><font>Bus Speed:</font></th><td><font>8 GT/s</font></td></tr><tr><th><font>No. Cores:</font></th><td><font>10</font></td></tr><tr><th><font>Threads:</font></th><td><font>20</font></td></tr><tr><th><font>Cache:</font></th><td><font>20 Mb</font></td></tr><tr><th><font>Core Name:</font></th><td><font>Comet Lake</font></td></tr><tr><th><font>Core Frequency:</font></th><td><font>3.70 GHz</font></td></tr><tr><th><font>Core Turbo frequency Max:</font></th><td><font>5.30 GHz</font></td></tr><tr><th><font>Process Technology:</font></th><td><font>14 nm</font></td></tr><tr><th><font>Thermal Design Power:</font></th><td><font>125 W</font></td></tr><tr><th><font>Memory Types:</font></th><td><font>DDR4-2933</font></td></tr></tbody></table>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=27348,Intel Core i9 10920X 3.5GHz 19.25MB 2066 Tray (NIJE NA STANJU),"1.609,00 KM",https://www.ue.ba/img/product/27348-Intel-Core-i9-10920X-35GHz-1925MB-2066-Tray-2.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<b>Model & Type</b><b><br></b><br><ul><li>CPU Type: Intel Core i9</li><li>CPU Model: 10920X</li><li>Socket: 2066</li><li>Architecture: Cascade Lake</li><li>Manufacturing Process: 14 nm</li></ul><br><b>Cores & Clocks</b><b><br></b><br><ul><li>No. of Cores: 12 Core</li><li>No. of </li><li>Core Ratio: 35 x</li><li>Clock Speed: 3.5 GHz</li><li>Turbo Speed: 4.6 GHz</li><li>Unlocked Core Multiplier: Yes</li><li>Unlocked Full Range Base Clock (B-Clock):Yes</li></ul><br><b>Memory Support</b><b><br></b><br><ul><li>Max. Memory Size: 256 GB</li><li>Max. Memory Speed: DDR4 - 2933</li><li>Max. Memory Channels: 4 (Quad Channel)</li><li>ECC MemoryNot Supported</li><li>Intel Optane MemoryYes</li></ul><br><b>Lanes & Features</b><b><br></b><br><ul><li>Scalability: 1 Socket/Processor ONLY</li><li>PCIe Version: 3.0</li><li>PCIe Lanes: 48</li><li><br></li></ul><br><b>CPU Cache</b><b><br></b> <ul><li>L3 Cache: 19.25MB</li><li>Intel Smart CacheN/A</li></ul><br><b>Thermals & Package</b><b><br></b><br><ul><li>Max. TDP: 165W</li><li>Thermal Specification: 94 C</li><li>Package Type: OEM</li></ul> <b><br></b><b>Additional Information</b><b><br></b><br><ul><li>Scan CodeLN104930</li><li>Model NumberCD8069504382000</li><li>GTIN5032037171731</li></ul><!--end-->										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=27376,Intel Core i9 10980XE 3.0GHz (NIJE NA STANJU),"2.420,00 KM",https://www.ue.ba/img/product/27376-Intel-Core-i9-10980XE-30GHz-2.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<table><tbody><tr><td><div><div>CPU Core</div><div>Cascade Lake</div></div><div><div>Processor</div><div>Core i9 10980XE</div></div><div><div>Operating Frequency</div><div>3.0GHz</div></div><div><div>Turbo Speed</div><div>4.6GHz</div></div><div><div>Cores</div><div>Eighteen-Core</div></div><div><div>Number of Threads</div><div>36 Processing Threads</div></div><div><div>Socket Type</div><div>LGA 2066</div></div><div><div>Level 3 Cache</div><div>24.75 MB</div></div><div><div>Thermal Power</div><div>165W</div></div><div><div>Processor Architecture</div><div>14nm</div></div></td><td><br></td></tr></tbody></table><br>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=28365,Intel Pentium Gold G6400 4.0GHz,"119,00 KM",https://www.ue.ba/img/product/28365-Intel-Pentium-Gold-G6400-40GHz-1.jpg,Komponente - Procesori,Procesori,https://www.olx.ba/objava/brzaobjava/167,Prazno polje
https://partner.ue.ba/product.php?item=24790,Arctic CPU Cooler Alpine 12,"13,69 KM",https://www.ue.ba/img/product/24790-Arctic-CPU-Cooler-Alpine-12-1.jpg,Komponente - Hladnjaci,Cooleri,https://www.olx.ba/objava/brzaobjava/152,Prazno polje
https://partner.ue.ba/product.php?item=28101,Arctic CPU Cooler Alpine 12 LP,"12,60 KM",https://www.ue.ba/img/product/28101-Arctic-CPU-Cooler-Alpine-12-LP-2.jpg,Komponente - Hladnjaci,Cooleri,https://www.olx.ba/objava/brzaobjava/152,Prazno polje
https://partner.ue.ba/product.php?item=27967,Arctic CPU Cooler Alpine AM4 LP (NIJE NA STANJU),"12,40 KM",https://www.ue.ba/img/product/27967-Arctic-CPU-Cooler-Alpine-AM4-LP-1.jpg,Komponente - Hladnjaci,Cooleri,https://www.olx.ba/objava/brzaobjava/152,Prazno polje
https://partner.ue.ba/product.php?item=28803,Cooler Master CPU Cooler A50,"15,85 KM",https://www.ue.ba/img/product/28803-Cooler-Master-CPU-Cooler-A50-1.jpg,Komponente - Hladnjaci,Cooleri,https://www.olx.ba/objava/brzaobjava/152,Prazno polje
https://partner.ue.ba/product.php?item=27434,Cooler Master CPU Cooler Hyper 212 Black Edition,"68,60 KM",https://www.ue.ba/img/product/27434-Cooler-Master-CPU-Cooler-Hyper-212-Black-Edition-1.jpg,Komponente - Hladnjaci,Cooleri,https://www.olx.ba/objava/brzaobjava/152,Prazno polje
